year,statename,lcname,candidate,sex,age,category,party,total,electors,polled,rank,win,alliance
2006,Tamil Nadu,Perur,JAYARAJ.M.,M,63,GEN,IND,818,,246121,7,0,OTHERS
2006,Tamil Nadu,Perur,VELUMANI.K.,F,34,GEN,IND,793,,246121,8,0,OTHERS
2006,Tamil Nadu,Perur,SIVAKUMAR.K.,M,39,GEN,BSP,610,,246121,9,0,OTHERS
2006,Tamil Nadu,Perur,RUKMANI.V.,F,44,GEN,IND,490,,246121,10,0,OTHERS
2006,Tamil Nadu,Perur,NOORMOHAMMAD.A.,M,48,GEN,AIFB,449,,246121,11,0,OTHERS
2006,Tamil Nadu,Perur,RUKMANI.B.,F,54,GEN,IND,411,,246121,12,0,OTHERS
2006,Tamil Nadu,Perur,SENTHILKUMAR.M.,M,38,GEN,IND,255,,246121,13,0,OTHERS
2006,Tamil Nadu,Perur,VELUMANI.N.,F,35,GEN,IND,251,,246121,14,0,OTHERS
2006,Tamil Nadu,Perur,RAVICHANDRAN.S,M,33,GEN,IND,209,,246121,15,0,OTHERS
2006,Tamil Nadu,Perur,THANGAVELU.G.,M,42,GEN,IND,186,,246121,16,0,OTHERS
2006,Tamil Nadu,Kinathukkadavu,DAMODARAN.S.,M,53,GEN,AIADMK,55493,,117812,1,1,AIADMK
2006,Tamil Nadu,Kinathukkadavu,KANDASAMY.K.V.,M,81,GEN,DMK,50343,,117812,2,0,DMK
2006,Tamil Nadu,Kinathukkadavu,LATHARANI.C.B.,F,42,GEN,DMDK,5449,,117812,3,0,OTHERS
2006,Tamil Nadu,Kinathukkadavu,MUTHURAMALINGAM.V.,M,31,GEN,BJP,2267,,117812,4,0,OTHERS
2006,Tamil Nadu,Kinathukkadavu,RANGARASU.R.,M,35,GEN,IND,1937,,117812,5,0,OTHERS
2006,Tamil Nadu,Kinathukkadavu,AARAN.M.,M,55,GEN,IND,1142,,117812,6,0,OTHERS
2006,Tamil Nadu,Kinathukkadavu,AMIRTHALINGAM.V.,M,52,GEN,IND,792,,117812,7,0,OTHERS
2006,Tamil Nadu,Kinathukkadavu,LAKSHMI.V.P.,F,60,GEN,BSP,389,,117812,8,0,OTHERS
2006,Tamil Nadu,Pollachi,POLLACHI JAYARAMAN .V.,M,53,GEN,AIADMK,62455,,135722,1,1,AIADMK
2006,Tamil Nadu,Pollachi,SHANTHI DEVI D.,F,41,GEN,DMK,59509,,135722,2,0,DMK
2006,Tamil Nadu,Pollachi,MEENAKSHI SUNDARAM.S.,M,47,GEN,DMDK,7543,,135722,3,0,OTHERS
2006,Tamil Nadu,Pollachi,RAGUNATHAN .V.K.,M,35,GEN,BJP,2039,,135722,4,0,OTHERS
2006,Tamil Nadu,Pollachi,JAYARAMAN.V.M.,M,38,GEN,IND,1291,,135722,5,0,OTHERS
2006,Tamil Nadu,Pollachi,GOKULRAJ.G.S.,M,43,GEN,IND,1003,,135722,6,0,OTHERS
2006,Tamil Nadu,Pollachi,MANIKANDAN.B.,M,32,GEN,IND,838,,135722,7,0,OTHERS
2006,Tamil Nadu,Pollachi,JOSE THOMAS.T.,M,41,GEN,BSP,415,,135722,8,0,OTHERS
2006,Tamil Nadu,Pollachi,SHANTHI.G.,F,31,GEN,IND,230,,135722,9,0,OTHERS
2006,Tamil Nadu,Pollachi,NATARAJ.K.,M,52,GEN,IND,225,,135722,10,0,OTHERS
2006,Tamil Nadu,Pollachi,ARUMUGAM.P.K.,M,43,GEN,IND,174,,135722,11,0,OTHERS
2006,Tamil Nadu,Valparai,KOVAITHANGAM.N.,M,58,SC,INC,46561,,86321,1,1,DMK
2006,Tamil Nadu,Valparai,KALAIYARASAN SUSI.S.,M,40,SC,VCK,25582,,86321,2,0,AIADMK
2006,Tamil Nadu,Valparai,MURUGARAJ.S.,M,44,SC,DMDK,6845,,86321,3,0,OTHERS
2006,Tamil Nadu,Valparai,THANGAVEL.M.,M,32,SC,BJP,2861,,86321,4,0,OTHERS
2006,Tamil Nadu,Valparai,SHREEDARAN.(DR).A.,M,49,SC,IND,1696,,86321,5,0,OTHERS
2006,Tamil Nadu,Valparai,DEVAKI.S.,F,30,SC,BSP,823,,86321,6,0,OTHERS
2006,Tamil Nadu,Valparai,THILAGAVATHI.S.,F,55,SC,JD(U),521,,86321,7,0,OTHERS
2006,Tamil Nadu,Valparai,RAVICHANDRAN.S.,M,42,SC,IND,447,,86321,8,0,OTHERS
2006,Tamil Nadu,Valparai,BALASUBRAMANIAN.V.,M,43,SC,IND,390,,86321,9,0,OTHERS
2006,Tamil Nadu,Valparai,KANAGARAJ.K.,M,55,SC,IND,372,,86321,10,0,OTHERS
2006,Tamil Nadu,Valparai,MANOHARAN.S.,M,44,SC,IND,223,,86321,11,0,OTHERS
2006,Tamil Nadu,Udumalpet,SHANMUGAVELU.C.,M,56,GEN,AIADMK,66178,,143593,1,1,AIADMK
2006,Tamil Nadu,Udumalpet,VELUCHAMY.C.,M,53,GEN,DMK,62715,,143593,2,0,DMK
2006,Tamil Nadu,Udumalpet,GNANASAMBANDHAM.G.R.,M,37,GEN,DMDK,9153,,143593,3,0,OTHERS
2006,Tamil Nadu,Udumalpet,KATHHIRVEL.K.,M,38,GEN,IND,1207,,143593,4,0,OTHERS
2006,Tamil Nadu,Udumalpet,KARTHIKEYAN.M.K.,M,39,GEN,BJP,1179,,143593,5,0,OTHERS
2006,Tamil Nadu,Udumalpet,VANJIMUTHU.N.,M,31,GEN,IND,871,,143593,6,0,OTHERS
2006,Tamil Nadu,Udumalpet,RAMAGANAPATHY.K.,M,40,GEN,BSP,812,,143593,7,0,OTHERS
2006,Tamil Nadu,Udumalpet,KARUPPUSAMY.K.,M,30,GEN,IND,587,,143593,8,0,OTHERS
2006,Tamil Nadu,Udumalpet,AYYAPPAN.K.,M,29,GEN,IND,308,,143593,9,0,OTHERS
2006,Tamil Nadu,Udumalpet,ARIVUDAINAMBI.V.,M,38,GEN,IND,297,,143593,10,0,OTHERS
2006,Tamil Nadu,Udumalpet,GURUSAMY.M.,M,58,GEN,IND,286,,143593,11,0,OTHERS
2006,Tamil Nadu,Dharapuram,PRABAVATHI.P,F,38,SC,DMK,55312,,123871,1,1,DMK
2006,Tamil Nadu,Dharapuram,RANGANAYAHI.M.,F,33,SC,AIADMK,50600,,123871,2,0,AIADMK
2006,Tamil Nadu,Dharapuram,JYOTHIPAANDIYAN.K.N.K,M,40,SC,DMDK,11288,,123871,3,0,OTHERS
2006,Tamil Nadu,Dharapuram,SANTHI.E.,F,47,SC,BJP,1949,,123871,4,0,OTHERS
2006,Tamil Nadu,Dharapuram,PONNUSAMY.P.,M,39,SC,IND,1538,,123871,5,0,OTHERS
2006,Tamil Nadu,Dharapuram,JEYA.C.,F,59,SC,BSP,1435,,123871,6,0,OTHERS
2006,Tamil Nadu,Dharapuram,NACHIMUTHU.D.,M,35,SC,IND,917,,123871,7,0,OTHERS
2006,Tamil Nadu,Dharapuram,KULANDAIVELU.M.,M,46,SC,IND,832,,123871,8,0,OTHERS
2006,Tamil Nadu,Vellakoil,SAMINATHAN.M.P,M,41,GEN,DMK,60909,,117618,1,1,DMK
2006,Tamil Nadu,Vellakoil,GANESHAMURTHI.A,M,59,GEN,MDMK,43821,,117618,2,0,AIADMK
2006,Tamil Nadu,Vellakoil,JAGANATHAN.P,M,28,GEN,DMDK,6400,,117618,3,0,OTHERS
2006,Tamil Nadu,Vellakoil,VENGATESH.S.,M,34,GEN,IND,1302,,117618,4,0,OTHERS
2006,Tamil Nadu,Vellakoil,SURIYAMOORTHI.S,M,34,GEN,BJP,1021,,117618,5,0,OTHERS
2006,Tamil Nadu,Vellakoil,SELVARAJ.PON.,M,61,GEN,IND,906,,117618,6,0,OTHERS
2006,Tamil Nadu,Vellakoil,CHELLAMUTHU.P.,M,60,GEN,IND,853,,117618,7,0,OTHERS
2006,Tamil Nadu,Vellakoil,ANNAMALAI.V.,M,37,GEN,IND,498,,117618,8,0,OTHERS
2006,Tamil Nadu,Vellakoil,SELVI.L,F,28,GEN,JD(U),478,,117618,9,0,OTHERS
2006,Tamil Nadu,Vellakoil,ARUMUGAM.K.,M,39,GEN,IND,246,,117618,10,0,OTHERS
2006,Tamil Nadu,Vellakoil,SUGUMARAN.N.,M,48,GEN,IND,235,,117618,11,0,OTHERS
2006,Tamil Nadu,Vellakoil,GANAPATHI.R,M,32,GEN,SP,222,,117618,12,0,OTHERS
2006,Tamil Nadu,Vellakoil,MUNIYAMMAL.M,F,37,GEN,BSP,215,,117618,13,0,OTHERS
2006,Tamil Nadu,Vellakoil,SHANMUGAM.V.,M,38,GEN,IND,205,,117618,14,0,OTHERS
2006,Tamil Nadu,Vellakoil,ANBALAGAN.C.,M,27,GEN,IND,156,,117618,15,0,OTHERS
2006,Tamil Nadu,Vellakoil,CHANDRASEKARAN.C.,M,35,GEN,IND,151,,117618,16,0,OTHERS
2006,Tamil Nadu,Pongalur,MANI.S.,M,46,GEN,DMK,47702,,114351,1,1,DMK
2006,Tamil Nadu,Pongalur,DAMODARAN.P.V,M,61,GEN,AIADMK,47649,,114351,2,0,AIADMK
2006,Tamil Nadu,Pongalur,RAMESH.C.,M,27,GEN,DMDK,7867,,114351,3,0,OTHERS
2006,Tamil Nadu,Pongalur,UTHRAKUMAR.P.,M,34,GEN,BJP,5915,,114351,4,0,OTHERS
2006,Tamil Nadu,Pongalur,GOVINDASAMY.S.,M,57,GEN,IND,2329,,114351,5,0,OTHERS
2006,Tamil Nadu,Pongalur,SATHISHKUMAR.L.,M,29,GEN,SP,1414,,114351,6,0,OTHERS
2006,Tamil Nadu,Pongalur,UMAR ALI.D.,M,39,GEN,IND,758,,114351,7,0,OTHERS
2006,Tamil Nadu,Pongalur,KARTHIKEYAN.PON.,M,36,GEN,IND,717,,114351,8,0,OTHERS
2006,Tamil Nadu,Palladam,VELUSAMY.S.M.,M,52,GEN,AIADMK,73059,,167080,1,1,AIADMK
2006,Tamil Nadu,Palladam,PONMUDI.S.S,M,52,GEN,DMK,67542,,167080,2,0,DMK
2006,Tamil Nadu,Palladam,SUBRAMANIAM.G.,M,46,GEN,DMDK,19697,,167080,3,0,OTHERS
2006,Tamil Nadu,Palladam,THIRUMURTHY.P.M,M,41,GEN,BJP,3492,,167080,4,0,OTHERS
2006,Tamil Nadu,Palladam,MYLSWAMY.S.P.,M,43,GEN,BSP,1226,,167080,5,0,OTHERS
2006,Tamil Nadu,Palladam,RAJENDRAN.A.S.,M,43,GEN,IND,927,,167080,6,0,OTHERS
2006,Tamil Nadu,Palladam,MURUGESAN.K.P.,M,40,GEN,IND,630,,167080,7,0,OTHERS
2006,Tamil Nadu,Palladam,SUBRAMANIAN.M.,M,41,GEN,IND,507,,167080,8,0,OTHERS
2006,Tamil Nadu,Tiruppur,GOVINDASAMY.C,M,52,GEN,CPI(M),106073,,244194,1,1,DMK
2006,Tamil Nadu,Tiruppur,DURAISAMY.S,M,71,GEN,MDMK,94774,,244194,2,0,AIADMK
2006,Tamil Nadu,Tiruppur,PALANISAMY.K,M,39,GEN,DMDK,27217,,244194,3,0,OTHERS
2006,Tamil Nadu,Tiruppur,KARTHIKKEYEAN.A.M,M,40,GEN,BJP,9476,,244194,4,0,OTHERS
2006,Tamil Nadu,Tiruppur,SHANGER.M,M,45,GEN,IND,1609,,244194,5,0,OTHERS
2006,Tamil Nadu,Tiruppur,SUKUMARAN.K,M,52,GEN,SP,1004,,244194,6,0,OTHERS
2006,Tamil Nadu,Tiruppur,VENKATESAN.B,M,39,GEN,IND,966,,244194,7,0,OTHERS
2006,Tamil Nadu,Tiruppur,LINGASAMY.A,M,45,GEN,IND,781,,244194,8,0,OTHERS
2006,Tamil Nadu,Tiruppur,MOORTHI.K,M,41,GEN,IND,622,,244194,9,0,OTHERS
2006,Tamil Nadu,Tiruppur,SUNDARAPANDIYAN.S,M,45,GEN,AIFB(S),616,,244194,10,0,OTHERS
2006,Tamil Nadu,Tiruppur,ALAGAPPAN PERIASAMY,M,39,GEN,IND,444,,244194,11,0,OTHERS
2006,Tamil Nadu,Tiruppur,BALAJI.K,M,44,GEN,IND,361,,244194,12,0,OTHERS
2006,Tamil Nadu,Tiruppur,SHANMUGAM.V.G,M,48,GEN,IND,251,,244194,13,0,OTHERS
2006,Tamil Nadu,Kangayam,SEKAR.S,M,39,GEN,INC,56946,,123559,1,1,DMK
2006,Tamil Nadu,Kangayam,PALANISWAMI.N.M.S,M,56,GEN,AIADMK,49650,,123559,2,0,AIADMK
2006,Tamil Nadu,Kangayam,KUMARASAMY.P,M,48,GEN,DMDK,11354,,123559,3,0,OTHERS
2006,Tamil Nadu,Kangayam,SUBRAMANIYAM.K,M,44,GEN,JD(U),1883,,123559,4,0,OTHERS
2006,Tamil Nadu,Kangayam,RAJENDRAN.P,M,36,GEN,IND,1443,,123559,5,0,OTHERS
2006,Tamil Nadu,Kangayam,PERUMAL.K,M,73,GEN,BSP,1081,,123559,6,0,OTHERS
2006,Tamil Nadu,Kangayam,PALANISAMY.K,M,41,GEN,IND,665,,123559,7,0,OTHERS
2006,Tamil Nadu,Kangayam,SEKAR.M,M,29,GEN,IND,292,,123559,8,0,OTHERS
2006,Tamil Nadu,Kangayam,KAMATCHIDEVI.S,F,35,GEN,IND,245,,123559,9,0,OTHERS
2006,Tamil Nadu,Modakurichi,PALANISAMI.R.M,M,47,GEN,INC,64625,,146507,1,1,DMK
2006,Tamil Nadu,Modakurichi,NAMACHIVAYAM.V.P,M,54,GEN,AIADMK,60765,,146507,2,0,AIADMK
2006,Tamil Nadu,Modakurichi,VICTORIA.B,F,30,GEN,DMDK,10711,,146507,3,0,OTHERS
2006,Tamil Nadu,Modakurichi,NALLASAMY.P,M,44,GEN,BJP,3303,,146507,4,0,OTHERS
2006,Tamil Nadu,Modakurichi,THANGAVEL.K.S,M,43,GEN,IND,1076,,146507,5,0,OTHERS
2006,Tamil Nadu,Modakurichi,SELLADURAI.K,M,38,GEN,IND,1033,,146507,6,0,OTHERS
2006,Tamil Nadu,Modakurichi,GOVINDASAMY.S,M,28,GEN,BSP,929,,146507,7,0,OTHERS
2006,Tamil Nadu,Modakurichi,POOVAI.G,F,52,GEN,IND,708,,146507,8,0,OTHERS
2006,Tamil Nadu,Modakurichi,NATARASAN.K.M,M,38,GEN,NCP,701,,146507,9,0,OTHERS
2006,Tamil Nadu,Modakurichi,MARIMUTHU.N,M,56,GEN,IND,661,,146507,10,0,OTHERS
2006,Tamil Nadu,Modakurichi,SELVARAJ.M,M,26,GEN,IND,529,,146507,11,0,OTHERS
2006,Tamil Nadu,Modakurichi,KATHIRVEL.S.K,M,30,GEN,IND,373,,146507,12,0,OTHERS
2006,Tamil Nadu,Modakurichi,MAYILSAMY.K,M,27,GEN,IND,301,,146507,13,0,OTHERS
2006,Tamil Nadu,Modakurichi,GUNASEKARAN.T.K,M,44,GEN,IND,294,,146507,14,0,OTHERS
2006,Tamil Nadu,Modakurichi,SEGANATHAN.M,M,41,GEN,IND,289,,146507,15,0,OTHERS
2006,Tamil Nadu,Modakurichi,SADAIAPPAN.C,M,77,GEN,IND,209,,146507,16,0,OTHERS
2006,Tamil Nadu,Perundurai,PONNUDURAI.C,M,46,GEN,AIADMK,59631,,137506,1,1,AIADMK
2006,Tamil Nadu,Perundurai,PERIYASAMY.N,M,48,GEN,CPI,51053,,137506,2,0,DMK
2006,Tamil Nadu,Perundurai,RAVICHANDRAN.M,M,35,GEN,DMDK,18212,,137506,3,0,OTHERS
2006,Tamil Nadu,Perundurai,SHRIGANDHEESWARAN.T,M,31,GEN,BJP,1960,,137506,4,0,OTHERS
2006,Tamil Nadu,Perundurai,PALANISAM.R,M,39,GEN,IND,1447,,137506,5,0,OTHERS
2006,Tamil Nadu,Perundurai,DEVADASAN.B,M,47,GEN,JD(U),1136,,137506,6,0,OTHERS
2006,Tamil Nadu,Perundurai,KRISHNAMOORTHY.K,M,32,GEN,IND,1066,,137506,7,0,OTHERS
2006,Tamil Nadu,Perundurai,SUBRAMANIAM.M.M.S,M,25,GEN,BSP,850,,137506,8,0,OTHERS
2006,Tamil Nadu,Perundurai,SAMINATHAN.R,M,27,GEN,IND,605,,137506,9,0,OTHERS
2006,Tamil Nadu,Perundurai,SUBRAMANIAM.V.P,M,54,GEN,IND,560,,137506,10,0,OTHERS
2006,Tamil Nadu,Perundurai,PALANISAMY.M.S,M,48,GEN,NCP,500,,137506,11,0,OTHERS
2006,Tamil Nadu,Perundurai,DHANDAPANI.A,M,70,GEN,SP,486,,137506,12,0,OTHERS
2006,Tamil Nadu,Erode,RAAJA.NKK.P,M,40,GEN,DMK,94938,,214918,1,1,DMK
2006,Tamil Nadu,Erode,SIVAKUMAR.E.R,M,46,GEN,AIADMK,84107,,214918,2,0,AIADMK
2006,Tamil Nadu,Erode,CHANDHIRAKUMAR.V.C,M,38,GEN,DMDK,29011,,214918,3,0,OTHERS
2006,Tamil Nadu,Erode,CHAIRMAN.PON,M,53,GEN,BJP,1588,,214918,4,0,OTHERS
2006,Tamil Nadu,Erode,PALANISAMY.K,M,42,GEN,IND,1585,,214918,5,0,OTHERS
2006,Tamil Nadu,Erode,MUTHUKUMAR.R,M,31,GEN,IND,1320,,214918,6,0,OTHERS
2006,Tamil Nadu,Erode,SELLADURAI.K,M,28,GEN,BSP,581,,214918,7,0,OTHERS
2006,Tamil Nadu,Erode,SEKARAN.R,M,55,GEN,IND,398,,214918,8,0,OTHERS
2006,Tamil Nadu,Erode,SUKUMARAN.PON,M,47,GEN,IND,261,,214918,9,0,OTHERS
2006,Tamil Nadu,Erode,BALAN.R,M,34,GEN,AIFB,253,,214918,10,0,OTHERS
2006,Tamil Nadu,Erode,TAMILRASU.M,M,43,GEN,IND,225,,214918,11,0,OTHERS
2006,Tamil Nadu,Erode,SEERANGAN.A,M,41,GEN,IND,177,,214918,12,0,OTHERS
2006,Tamil Nadu,Erode,CHRISTURAJ.M,M,46,GEN,IND,140,,214918,13,0,OTHERS
2006,Tamil Nadu,Erode,KARNAN,M,30,GEN,IND,129,,214918,14,0,OTHERS
2006,Tamil Nadu,Erode,SADHASIVAM.D,M,39,GEN,IND,125,,214918,15,0,OTHERS
2006,Tamil Nadu,Erode,KARTHIKEYAN.M,M,28,GEN,IND,80,,214918,16,0,OTHERS
2006,Tamil Nadu,Bhavani,K V RAMANATHAN,M,43,GEN,PMK,52603,,126612,1,1,DMK
2006,Tamil Nadu,Bhavani,KARUPPANAN.K.C,M,49,GEN,AIADMK,47500,,126612,2,0,AIADMK
2006,Tamil Nadu,Bhavani,GOPAL.P,M,33,GEN,DMDK,17001,,126612,3,0,OTHERS
2006,Tamil Nadu,Bhavani,PALANISAMY K.A.P,M,48,GEN,BJP,1971,,126612,4,0,OTHERS
2006,Tamil Nadu,Bhavani,ARULJOTHI.P.K,M,39,GEN,IND,1549,,126612,5,0,OTHERS
2006,Tamil Nadu,Bhavani,PERUMAL.V.M,M,47,GEN,IND,1540,,126612,6,0,OTHERS
2006,Tamil Nadu,Bhavani,RANGASAMY.P,M,26,GEN,IND,1087,,126612,7,0,OTHERS
2006,Tamil Nadu,Bhavani,KANDASAMY.S.K,M,41,GEN,BSP,971,,126612,8,0,OTHERS
2006,Tamil Nadu,Bhavani,RAJU.E,M,36,GEN,IND,969,,126612,9,0,OTHERS
2006,Tamil Nadu,Bhavani,PERUMAL.C,M,37,GEN,IND,632,,126612,10,0,OTHERS
2006,Tamil Nadu,Bhavani,THIYAGARAJAN.M,M,38,GEN,IND,351,,126612,11,0,OTHERS
2006,Tamil Nadu,Bhavani,SELVAM.C,M,41,GEN,IND,220,,126612,12,0,OTHERS
2006,Tamil Nadu,Bhavani,KANNAIYAN.K.M,M,55,GEN,IND,218,,126612,13,0,OTHERS
2006,Tamil Nadu,Andhiyur,GURUSAMY.S,M,53,SC,DMK,57043,,111198,1,1,DMK
2006,Tamil Nadu,Andhiyur,SUBRAMANIAM.M,M,38,SC,AIADMK,37300,,111198,2,0,AIADMK
2006,Tamil Nadu,Andhiyur,JAGADEESWARAN.P,M,45,SC,DMDK,11574,,111198,3,0,OTHERS
2006,Tamil Nadu,Andhiyur,RAJU.P,M,36,SC,IND,1763,,111198,4,0,OTHERS
2006,Tamil Nadu,Andhiyur,PALANISAMY.V,M,52,SC,BJP,1446,,111198,5,0,OTHERS
2006,Tamil Nadu,Andhiyur,MANNATHAN.P,M,30,SC,IND,784,,111198,6,0,OTHERS
2006,Tamil Nadu,Andhiyur,GURUSAMY.P,M,30,SC,IND,709,,111198,7,0,OTHERS
2006,Tamil Nadu,Andhiyur,GURUVAN.G,M,39,SC,IND,579,,111198,8,0,OTHERS
2006,Tamil Nadu,Gobichettipalayam,SENGOTTAIYAN.K.A,M,59,GEN,AIADMK,55181,,121516,1,1,AIADMK
2006,Tamil Nadu,Gobichettipalayam,V.MANIMARAN.G.V,M,40,GEN,DMK,51162,,121516,2,0,DMK
2006,Tamil Nadu,Gobichettipalayam,NATARAJAN.G.S,M,39,GEN,DMDK,10875,,121516,3,0,OTHERS
2006,Tamil Nadu,Gobichettipalayam,RANGASAMY.R,M,49,GEN,IND,1518,,121516,4,0,OTHERS
2006,Tamil Nadu,Gobichettipalayam,VELLIANGIRI.R,M,30,GEN,BJP,1399,,121516,5,0,OTHERS
2006,Tamil Nadu,Gobichettipalayam,PERIYASAMY.T,M,28,GEN,BSP,903,,121516,6,0,OTHERS
2006,Tamil Nadu,Gobichettipalayam,MINIYAN,M,51,GEN,IND,478,,121516,7,0,OTHERS
2006,Tamil Nadu,Bhavanisagar,SUBRAMANIAM.O,M,55,GEN,DMK,65055,,128086,1,1,DMK
2006,Tamil Nadu,Bhavanisagar,SINDU RAVICHANDARAN,M,40,GEN,AIADMK,45039,,128086,2,0,AIADMK
2006,Tamil Nadu,Bhavanisagar,SUBRAMANIAN.K,M,35,GEN,DMDK,10399,,128086,3,0,OTHERS
2006,Tamil Nadu,Bhavanisagar,ARUMUGAN,M,41,GEN,IND,2440,,128086,4,0,OTHERS
2006,Tamil Nadu,Bhavanisagar,VENKATRAJ,M,36,GEN,IND,1782,,128086,5,0,OTHERS
2006,Tamil Nadu,Bhavanisagar,THAMARAIMANALAN.P,M,35,GEN,BJP,1567,,128086,6,0,OTHERS
2006,Tamil Nadu,Bhavanisagar,VEERAN,M,40,GEN,IND,966,,128086,7,0,OTHERS
2006,Tamil Nadu,Bhavanisagar,RANGASAMY.V.T,M,42,GEN,BSP,439,,128086,8,0,OTHERS
2006,Tamil Nadu,Bhavanisagar,PARAMESWARAMURTHY.M,M,43,GEN,IND,399,,128086,9,0,OTHERS
2006,Tamil Nadu,Sathyamangalam,DHARMALINGAM.L.P,M,47,GEN,DMK,56035,,121465,1,1,DMK
2006,Tamil Nadu,Sathyamangalam,SUBRAMANIAM.T.K,M,64,GEN,MDMK,40141,,121465,2,0,AIADMK
2006,Tamil Nadu,Sathyamangalam,MANOHARAN.D.,M,37,GEN,DMDK,15596,,121465,3,0,OTHERS
2006,Tamil Nadu,Sathyamangalam,SIVAKUMAR.S.N.R,M,35,GEN,BJP,3711,,121465,4,0,OTHERS
2006,Tamil Nadu,Sathyamangalam,RAMALINGAN. N.S.,M,51,GEN,IND,2112,,121465,5,0,OTHERS
2006,Tamil Nadu,Sathyamangalam,PALANISAMY.R.,M,49,GEN,SP,1775,,121465,6,0,OTHERS
2006,Tamil Nadu,Sathyamangalam,SELVAN.K.,M,33,GEN,IND,1124,,121465,7,0,OTHERS
2006,Tamil Nadu,Sathyamangalam,GOPAL.B.,M,26,GEN,IND,971,,121465,8,0,OTHERS
2006,Tamil Nadu,Coonoor,"SOUNDARAPANDIAN,A",M,39,SC,DMK,45303,,95666,1,1,DMK
2006,Tamil Nadu,Coonoor,"SELVARAJ,M",M,54,SC,AIADMK,39589,,95666,2,0,AIADMK
2006,Tamil Nadu,Coonoor,"CHIDAMBARAM,V",M,42,SC,DMDK,7227,,95666,3,0,OTHERS
2006,Tamil Nadu,Coonoor,"ANBARASAN (ALIAS) ANBU,D",M,42,SC,BJP,1729,,95666,4,0,OTHERS
2006,Tamil Nadu,Coonoor,"RAMACHANDRAN,P",M,35,SC,IND,594,,95666,5,0,OTHERS
2006,Tamil Nadu,Coonoor,"THEINMATHI,P",F,36,SC,BSP,569,,95666,6,0,OTHERS
2006,Tamil Nadu,Coonoor,"ANNAKILI,A",F,41,SC,IND,405,,95666,7,0,OTHERS
2006,Tamil Nadu,Coonoor,"ARUMUGAM,P",M,55,SC,AIFB,250,,95666,8,0,OTHERS
2006,Tamil Nadu,Ootacamund,GOPALAN.B,M,60,GEN,INC,45551,,95797,1,1,DMK
2006,Tamil Nadu,Ootacamund,"DORAI,K.N",M,52,GEN,AIADMK,40992,,95797,2,0,AIADMK
2006,Tamil Nadu,Ootacamund,BENJAMIN JACOB.J,M,41,GEN,DMDK,4963,,95797,3,0,OTHERS
2006,Tamil Nadu,Ootacamund,MURUGESAN.R,M,45,GEN,BJP,1499,,95797,4,0,OTHERS
2006,Tamil Nadu,Ootacamund,ANAND KUMAR.J,M,38,GEN,AIFB,932,,95797,5,0,OTHERS
2006,Tamil Nadu,Ootacamund,SASI KUMAR.A,M,35,GEN,IND,758,,95797,6,0,OTHERS
2006,Tamil Nadu,Ootacamund,"KRISHNAN,R",M,41,GEN,IND,498,,95797,7,0,OTHERS
2006,Tamil Nadu,Ootacamund,"PUKALENTHI,K",M,44,GEN,BSP,427,,95797,8,0,OTHERS
2006,Tamil Nadu,Ootacamund,"SUBRAMANIAN,K",M,39,GEN,LJP,177,,95797,9,0,OTHERS
2006,Tamil Nadu,Gudalur,"RAMACHANDHIRAN,K",M,55,GEN,DMK,74147,,143352,1,1,DMK
2006,Tamil Nadu,Gudalur,"MILLAR,A",M,51,GEN,AIADMK,53915,,143352,2,0,AIADMK
2006,Tamil Nadu,Gudalur,"KRISHNAMURTHY,L",M,31,GEN,DMDK,7935,,143352,3,0,OTHERS
2006,Tamil Nadu,Gudalur,"KUMARAN,B",M,45,GEN,BJP,4270,,143352,4,0,OTHERS
2006,Tamil Nadu,Gudalur,"JOHNSON,V.S",M,61,GEN,IND,1030,,143352,5,0,OTHERS
2006,Tamil Nadu,Gudalur,"RAJAMMAL,M",F,35,GEN,IND,828,,143352,6,0,OTHERS
2006,Tamil Nadu,Gudalur,"DEVADASS,I",M,58,GEN,IND,753,,143352,7,0,OTHERS
2006,Tamil Nadu,Gudalur,"DURAISWAMY,V",M,61,GEN,IND,474,,143352,8,0,OTHERS
2006,Tamil Nadu,Palani,ANBALAKAN.M,M,48,SC,DMK,57181,,120386,1,1,DMK
2006,Tamil Nadu,Palani,PREMA.S,F,29,SC,AIADMK,46272,,120386,2,0,AIADMK
2006,Tamil Nadu,Palani,SUNDARAM P.K,M,30,SC,DMDK,11369,,120386,3,0,OTHERS
2006,Tamil Nadu,Palani,CHINNAPPAN @ RAJENDRAN,M,46,SC,BJP,1651,,120386,4,0,OTHERS
2006,Tamil Nadu,Palani,PERIASAMY. S,M,55,SC,IND,1580,,120386,5,0,OTHERS
2006,Tamil Nadu,Palani,VIJAYAKUMAR. S,M,28,SC,BSP,849,,120386,6,0,OTHERS
2006,Tamil Nadu,Palani,SAMYKANNU.P,M,29,SC,IND,478,,120386,7,0,OTHERS
2006,Tamil Nadu,Palani,THUNDAIYAN.K,M,61,SC,IND,418,,120386,8,0,OTHERS
2006,Tamil Nadu,Palani,KUMAR.K,M,25,SC,IND,319,,120386,9,0,OTHERS
2006,Tamil Nadu,Palani,KUPPUSAMY.M,M,35,SC,IND,269,,120386,10,0,OTHERS
2006,Tamil Nadu,Oddanchatram,SAKKARAPANI.R,M,45,GEN,DMK,63811,,118896,1,1,DMK
